5815690, 0
5815843, 1
5815964, 0
5816118, 1
5816238, 0
5816728, 1
5817247, 0
5817786, 1
5817907, 0
5818060, 1
5818180, 0
5818334, 1
5818454, 0
5818607, 1
5818728, 0
5818881, 1
5819002, 0
5819155, 1
5819276, 0
5819429, 1
5819550, 0
5819703, 1
5819824, 0
5819976, 1
5820098, 0
5820775, 1
5820895, 0
5821049, 1
5821169, 0
5821322, 1
5821442, 0
5821596, 1
5821717, 0
5821870, 1
5821991, 0
5822145, 1
5822264, 0
5822418, 1
5822538, 0
5822691, 1
5822812, 0
5822965, 1
5823086, 0
5823676, 1
5825725, 0
5826263, 1
5826385, 0
5826537, 1
5826659, 0
5826811, 1
5826933, 0
5827084, 1
5827207, 0
5827359, 1
5827481, 0
5827633, 1
5827755, 0
5827907, 1
5828028, 0
5828181, 1
5828302, 0
5828455, 1
5828576, 0
5829478, 1
5829597, 0
5829751, 1
5829871, 0
5830025, 1
5830145, 0
5830298, 1
5830419, 0
5830572, 1
5830693, 0
5830847, 1
5830967, 0
5831120, 1
5831241, 0
5831394, 1
5831515, 0
5831668, 1
5831789, 0
5832279, 1
5832797, 0
5833337, 1
5833457, 0
5833611, 1
5833731, 0
5833884, 1
5834005, 0
5834158, 1
5834279, 0
5834432, 1
5834553, 0
5834706, 1
5834827, 0
5834980, 1
5835101, 0
5835253, 1
5835375, 0
5835527, 1
5835649, 0
5836338, 1
5836458, 0
5836610, 1
5836614, 0
5836615, 1
5836732, 0
5836886, 1
5837006, 0
5837159, 1
5837280, 0
5837433, 1
5837554, 0
5837707, 1
5837827, 0
5837980, 1
5838101, 0
5838252, 1
5838254, 0
5838256, 1
5838375, 0
5838528, 1
5838649, 0
5839239, 1
5841139, 0
5841677, 1
5841799, 0
5841951, 1
5842073, 0
5842224, 1
5842346, 0
5842499, 1
5842620, 0
5842772, 1
5842894, 0
5843046, 1
5843168, 0
5843320, 1
5843442, 0
5843594, 1
5843716, 0
5843868, 1
5843990, 0
5844891, 1
5845010, 0
5845164, 1
5845284, 0
5845438, 1
5845558, 0
5845706, 1
5845708, 0
5845711, 1
5845716, 0
5845717, 1
5845832, 0
5845985, 1
5846106, 0
5846259, 1
5846380, 0
5846532, 1
5846654, 0
5846807, 1
5846928, 0
5847080, 1
5847202, 0
5847691, 1
5848210, 0
5848749, 1
5848870, 0
5849022, 1
5849143, 0
5849296, 1
5849417, 0
5849570, 1
5849691, 0
5849844, 1
5849965, 0
5850117, 1
5850239, 0
5850391, 1
5850513, 0
5850665, 1
5850786, 0
5850939, 1
5851060, 0
5851737, 1
5851857, 0
5852011, 1
5852131, 0
5852284, 1
5852405, 0
5852558, 1
5852679, 0
5852832, 1
5852952, 0
5853105, 1
5853226, 0
5853379, 1
5853500, 0
5853653, 1
5853774, 0
5853927, 1
5854048, 0
5854650, 1
5854770, 0
5854923, 1
5855044, 0
5855197, 1
5855317, 0
5855471, 1
5855591, 0
5855745, 1
5855865, 0
5856018, 1
5856139, 0
5856292, 1
5856413, 0
5856565, 1
5856687, 0
5856839, 1
5856961, 0
5857550, 1
10741788, 0
10742325, 1
10742448, 0
10742600, 1
10742722, 0
10742874, 1
10742996, 0
10743148, 1
10743270, 0
10743422, 1
10743544, 0
10743696, 1
10743818, 0
10743970, 1
10744092, 0
10744244, 1
10744366, 0
10744518, 1
10744639, 0
10745541, 1
10745660, 0
10745814, 1
10745934, 0
10746088, 1
10746208, 0
10746362, 1
10746482, 0
10746636, 1
10746756, 0
10746910, 1
10747030, 0
10747183, 1
10747304, 0
10747456, 1
10747578, 0
10747731, 1
10747852, 0
10748529, 1
10748649, 0
10748803, 1
10748923, 0
10749077, 1
10749197, 0
10749350, 1
10749470, 0
10749624, 1
10749744, 0
10749899, 1
10750018, 0
10750171, 1
10750292, 0
10750445, 1
10750566, 0
10750719, 1
10750840, 0
10751405, 1
20412538, 0
20413076, 1
20413198, 0
20413350, 1
20413472, 0
20413623, 1
20413746, 0
20413898, 1
20414020, 0
20414172, 1
20414293, 0
20414443, 1
20414446, 0
20414448, 1
20414567, 0
20414720, 1
20414841, 0
20414994, 1
20415115, 0
20415268, 1
20415389, 0
20416290, 1
20416410, 0
20416565, 1
20416684, 0
20416837, 1
20416958, 0
20417110, 1
20417231, 0
20417384, 1
20417505, 0
20417659, 1
20417779, 0
20417932, 1
20418053, 0
20418206, 1
20418327, 0
20418480, 1
20418601, 0
20419090, 1
20419609, 0
20420149, 1
20420269, 0
20420422, 1
20420543, 0
20420696, 1
20420816, 0
20420969, 1
20421090, 0
20421242, 1
20421246, 0
20421247, 1
20421364, 0
20421517, 1
20421638, 0
20421791, 1
20421912, 0
20422064, 1
20422186, 0
20422340, 1
20422460, 0
20423137, 1
20423256, 0
20423410, 1
20423530, 0
20423684, 1
20423804, 0
20423957, 1
20424078, 0
20424231, 1
20424352, 0
20424505, 1
20424626, 0
20424779, 1
20424900, 0
20425052, 1
20425174, 0
20425325, 1
20425447, 0
20425987, 1
20426506, 0
20427020, 1
20427140, 0
20427293, 1
20427414, 0
20427567, 1
20427688, 0
20427841, 1
20427962, 0
20428115, 1
20428236, 0
20428389, 1
20428510, 0
20428663, 1
20428784, 0
20428937, 1
20429058, 0
20429211, 1
20429332, 0
20429996, 1
20430116, 0
20430269, 1
20430390, 0
20430543, 1
20430664, 0
20430817, 1
20430938, 0
20431091, 1
20431212, 0
20431363, 1
20431485, 0
20431639, 1
20431760, 0
20431912, 1
20432033, 0
20432186, 1
20432307, 0
20432972, 1
20433092, 0
20433246, 1
20433366, 0
20433519, 1
20433640, 0
20433793, 1
20433914, 0
20434067, 1
20434187, 0
20434341, 1
20434461, 0
20434614, 1
20434735, 0
20434888, 1
20435009, 0
20435162, 1
20435283, 0
20435848, 1
20436840, 0
20437378, 1
20437499, 0
20437652, 1
20437773, 0
20437925, 1
20438047, 0
20438200, 1
20438321, 0
20438474, 1
20438595, 0
20438748, 1
20438869, 0
20439021, 1
20439143, 0
20439296, 1
20439417, 0
20439570, 1
20439691, 0
20440580, 1
20440699, 0
20440853, 1
20440973, 0
20441127, 1
20441247, 0
20441400, 1
20441521, 0
20441673, 1
20441795, 0
20441948, 1
20442069, 0
20442222, 1
20442343, 0
20442495, 1
20442617, 0
20442770, 1
20442891, 0
20443568, 1
20443687, 0
20443841, 1
20443961, 0
20444115, 1
20444235, 0
20444389, 1
20444509, 0
20444662, 1
20444783, 0
20444936, 1
20445057, 0
20445210, 1
20445331, 0
20445484, 1
20445605, 0
20445758, 1
20445879, 0
20446406, 1
20446925, 0
20447439, 1
20447559, 0
20447712, 1
20447833, 0
20447986, 1
20448107, 0
20448260, 1
20448381, 0
20448534, 1
20448655, 0
20448808, 1
20448929, 0
20449082, 1
20449203, 0
20449356, 1
20449477, 0
20449630, 1
20449751, 0
20450415, 1
20450535, 0
20450689, 1
20450809, 0
20450962, 1
20451083, 0
20451236, 1
20451357, 0
20451510, 1
20451631, 0
20451784, 1
20451905, 0
20452058, 1
20452179, 0
20452332, 1
20452453, 0
20452606, 1
20452727, 0
20453392, 1
20453511, 0
20453665, 1
20453785, 0
20453938, 1
20454059, 0
20454212, 1
20454333, 0
20454486, 1
20454607, 0
20454759, 1
20454880, 0
20455033, 1
20455154, 0
20455305, 1
20455428, 0
20455581, 1
20455702, 0
20456267, 1
20457868, 0
20458406, 1
20458528, 0
20458680, 1
20458802, 0
20458954, 1
20459076, 0
20459228, 1
20459349, 0
20459501, 1
20459623, 0
20459775, 1
20459897, 0
20460050, 1
20460171, 0
20460323, 1
20460445, 0
20460598, 1
20460719, 0
20461620, 1
20461739, 0
20461894, 1
20462013, 0
20462167, 1
20462287, 0
20462441, 1
20462561, 0
20462714, 1
20462835, 0
20462988, 1
20463109, 0
20463262, 1
20463383, 0
20463533, 1
20463536, 0
20463538, 1
20463657, 0
20463810, 1
20463931, 0
20464421, 1
20464940, 0
20465479, 1
20465600, 0
20465752, 1
20465873, 0
20466025, 1
20466147, 0
20466300, 1
20466421, 0
20466574, 1
20466695, 0
20466848, 1
20466969, 0
20467122, 1
20467243, 0
20467396, 1
20467517, 0
20467670, 1
20467791, 0
20468464, 1
20468466, 0
20468469, 1
20468588, 0
20468741, 1
20468862, 0
20469015, 1
20469135, 0
20469288, 1
20469409, 0
20469562, 1
20469683, 0
20469836, 1
20469957, 0
20470110, 1
20470231, 0
20470384, 1
20470505, 0
20470657, 1
20470779, 0
20471318, 1
20471837, 0
20472351, 1
20472472, 0
20472625, 1
20472746, 0
20472899, 1
20473020, 0
20473172, 1
20473294, 0
20473446, 1
20473568, 0
20473720, 1
20473841, 0
20473994, 1
20474115, 0
20474267, 1
20474389, 0
20474542, 1
20474663, 0
20475327, 1
20475447, 0
20475601, 1
20475721, 0
20475874, 1
20475995, 0
20476148, 1
20476269, 0
20476422, 1
20476543, 0
20476696, 1
20476817, 0
20476969, 1
20477091, 0
20477244, 1
20477365, 0
20477518, 1
20477639, 0
20478303, 1
20478423, 0
20478576, 1
20478697, 0
20478850, 1
20478971, 0
20479124, 1
20479245, 0
20479397, 1
20479519, 0
20479672, 1
20479793, 0
20479945, 1
20480066, 0
20480219, 1
20480340, 0
20480492, 1
20480614, 0
20481179, 1
20483776, 0
20484313, 1
20484436, 0
20484587, 1
20484710, 0
20484862, 1
20484983, 0
20485136, 1
20485257, 0
20485410, 1
20485531, 0
20485683, 1
20485805, 0
20485958, 1
20486079, 0
20486232, 1
20486353, 0
20486505, 1
20486627, 0
20487528, 1
20487648, 0
20487802, 1
20487922, 0
20488075, 1
20488195, 0
20488345, 1
20488348, 0
20488351, 1
20488469, 0
20488623, 1
20488743, 0
20488896, 1
20489017, 0
20489170, 1
20489291, 0
20489444, 1
20489565, 0
20489718, 1
20489839, 0
20490516, 1
20490636, 0
20490789, 1
20490910, 0
20491063, 1
20491183, 0
20491337, 1
20491457, 0
20491610, 1
20491731, 0
20491884, 1
20492005, 0
20492157, 1
20492279, 0
20492432, 1
20492553, 0
20492706, 1
20492827, 0
20493392, 1
20495068, 0
20495605, 1
20495728, 0
20495881, 1
20496002, 0
20496154, 1
20496275, 0
20496428, 1
20496549, 0
20496701, 1
20496823, 0
20496975, 1
20497097, 0
20497249, 1
20497371, 0
20497524, 1
20497645, 0
20497798, 1
20497919, 0
20498820, 1
20498939, 0
20499093, 1
20499213, 0
20499367, 1
20499487, 0
20499638, 1
20499640, 0
20499642, 1
20499761, 0
20499914, 1
20500035, 0
20500188, 1
20500309, 0
20500458, 1
20500460, 0
20500463, 1
20500583, 0
20500735, 1
20500857, 0
20501009, 1
20501130, 0
20501807, 1
20501927, 0
20502081, 1
20502201, 0
20502354, 1
20502475, 0
20502628, 1
20502749, 0
20502901, 1
20503023, 0
20503175, 1
20503296, 0
20503449, 1
20503570, 0
20503722, 1
20503844, 0
20503996, 1
20504118, 0
20504683, 1
20521461, 0
20521598, 1
20686846, 0
20689492, 1
20689611, 0
20689765, 1
20689885, 0
20690039, 1
20690159, 0
20690313, 1
20690432, 0
20690586, 1
20690706, 0
20690860, 1
20690980, 0
20691134, 1
20691254, 0
20691403, 1
20691406, 0
20691408, 1
20691528, 0
20691682, 1
20691802, 0
20694323, 1
20694441, 0
20694597, 1
20694715, 0
20694870, 1
20694989, 0
20695140, 1
20695142, 0
20695145, 1
20695149, 0
20695150, 1
20695263, 0
20695417, 1
20695537, 0
20695691, 1
20695811, 0
20695965, 1
20696085, 0
20696239, 1
20696359, 0
20696512, 1
20696633, 0
20699316, 1
20699833, 0
20700373, 1
20700493, 0
20700646, 1
20700767, 0
20700920, 1
20701041, 0
20701194, 1
20701314, 0
20701467, 1
20701588, 0
20701741, 1
20701862, 0
20702015, 1
20702136, 0
20702288, 1
20702292, 0
20702293, 1
20702410, 0
20702563, 1
20702683, 0
20703735, 1
20703854, 0
20704009, 1
20704128, 0
20704282, 1
20704402, 0
20704555, 1
20704676, 0
20704829, 1
20704949, 0
20705103, 1
20705223, 0
20705376, 1
20705497, 0
20705650, 1
20705771, 0
20705924, 1
20706045, 0
20706585, 1
20707103, 0
20707617, 1
20707737, 0
20707891, 1
20708011, 0
20708164, 1
20708285, 0
20708438, 1
20708559, 0
20708712, 1
20708833, 0
20708984, 1
20709107, 0
20709260, 1
20709381, 0
20709534, 1
20709655, 0
20709806, 1
20709928, 0
20710593, 1
20710713, 0
20710867, 1
20710987, 0
20711140, 1
20711261, 0
20711412, 1
20711415, 0
20711417, 1
20711534, 0
20711688, 1
20711808, 0
20711962, 1
20712082, 0
20712235, 1
20712356, 0
20712509, 1
20712630, 0
20712783, 1
20712904, 0
20713569, 1
20713688, 0
20713842, 1
20713962, 0
20714115, 1
20714236, 0
20714389, 1
20714510, 0
20714663, 1
20714784, 0
20714936, 1
20715057, 0
20715209, 1
20715331, 0
20715484, 1
20715605, 0
20715758, 1
20715879, 0
20716442, 1
20717435, 0
20717974, 1
20718095, 0
20718247, 1
20718369, 0
20718521, 1
20718642, 0
20718795, 1
20718917, 0
20719069, 1
20719190, 0
20719341, 1
20719343, 0
20719345, 1
20719464, 0
20719617, 1
20719738, 0
20719891, 1
20720012, 0
20720161, 1
20720164, 0
20720167, 1
20720286, 0
20721174, 1
20721294, 0
20721449, 1
20721568, 0
20721721, 1
20721841, 0
20721995, 1
20722115, 0
20722268, 1
20722389, 0
20722542, 1
20722663, 0
20722816, 1
20722937, 0
20723089, 1
20723211, 0
20723363, 1
20723484, 0
20724161, 1
20724281, 0
20724434, 1
20724555, 0
20724708, 1
20724828, 0
20724981, 1
20725102, 0
20725255, 1
20725376, 0
20725529, 1
20725650, 0
20725803, 1
20725924, 0
20726075, 1
20726078, 0
20726079, 1
20726198, 0
20726351, 1
20726472, 0
20726998, 1
20727517, 0
20728032, 1
20728152, 0
20728305, 1
20728426, 0
20728578, 1
20728699, 0
20728852, 1
20728973, 0
20729126, 1
20729247, 0
20729399, 1
20729521, 0
20729674, 1
20729795, 0
20729947, 1
20730068, 0
20730222, 1
20730226, 0
20730227, 1
20730342, 0
20731007, 1
20731126, 0
20731280, 1
20731400, 0
20731553, 1
20731674, 0
20731827, 1
20731948, 0
20732101, 1
20732221, 0
20732371, 1
20732373, 0
20732376, 1
20732495, 0
20732648, 1
20732769, 0
20732923, 1
20733043, 0
20733196, 1
20733317, 0
20733981, 1
20734101, 0
20734254, 1
20734374, 0
20734528, 1
20734648, 0
20734801, 1
20734922, 0
20735075, 1
20735196, 0
20735349, 1
20735470, 0
20735623, 1
20735743, 0
20735896, 1
20736017, 0
20736169, 1
20736291, 0
20736856, 1
20738456, 0
20738994, 1
20739116, 0
20739268, 1
20739389, 0
20739541, 1
20739663, 0
20739815, 1
20739937, 0
20740090, 1
20740211, 0
20740363, 1
20740484, 0
20740637, 1
20740758, 0
20740910, 1
20741032, 0
20741182, 1
20741305, 0
20742207, 1
20742326, 0
20742480, 1
20742600, 0
20742754, 1
20742873, 0
20743027, 1
20743147, 0
20743301, 1
20743421, 0
20743574, 1
20743695, 0
20743848, 1
20743969, 0
20744123, 1
20744242, 0
20744395, 1
20744516, 0
20745005, 1
20745524, 0
20746064, 1
20746184, 0
20746337, 1
20746458, 0
20746609, 1
20746612, 0
20746613, 1
20746731, 0
20746884, 1
20747005, 0
20747158, 1
20747279, 0
20747431, 1
20747553, 0
20747706, 1
20747827, 0
20747979, 1
20748100, 0
20748253, 1
20748374, 0
20749049, 1
20749052, 0
20749054, 1
20749171, 0
20749324, 1
20749444, 0
20749597, 1
20749718, 0
20749871, 1
20749992, 0
20750145, 1
20750266, 0
20750419, 1
20750539, 0
20750692, 1
20750813, 0
20750966, 1
20751087, 0
20751240, 1
20751361, 0
20751900, 1
20752418, 0
20752932, 1
20753053, 0
20753206, 1
20753327, 0
20753479, 1
20753600, 0
20753753, 1
20753874, 0
20754027, 1
20754148, 0
20754301, 1
20754422, 0
20754575, 1
20754695, 0
20754848, 1
20754969, 0
20755122, 1
20755243, 0
20755907, 1
20756027, 0
20756176, 1
20756178, 0
20756182, 1
20756301, 0
20756454, 1
20756575, 0
20756728, 1
20756848, 0
20757002, 1
20757122, 0
20757275, 1
20757396, 0
20757549, 1
20757670, 0
20757818, 1
20757820, 0
20757824, 1
20757944, 0
20758096, 1
20758217, 0
20758881, 1
20759001, 0
20759155, 1
20759275, 0
20759428, 1
20759549, 0
20759702, 1
20759823, 0
20759976, 1
20760097, 0
20760249, 1
20760370, 0
20760523, 1
20760644, 0
20760797, 1
20760918, 0
20761071, 1
20761192, 0
20761756, 1
20884496, 0
20885034, 1
20885156, 0
20885308, 1
20885430, 0
20885581, 1
20885704, 0
20885855, 1
20885977, 0
20886129, 1
20886251, 0
20886403, 1
20886525, 0
20886677, 1
20886799, 0
20886952, 1
20887073, 0
20887226, 1
20887347, 0
20889196, 1
20889314, 0
20889469, 1
20889588, 0
20889742, 1
20889862, 0
20890016, 1
20890136, 0
20890290, 1
20890410, 0
20890563, 1
20890684, 0
20890837, 1
20890958, 0
20891111, 1
20891232, 0
20891385, 1
20891506, 0
20893765, 1
20894282, 0
20894821, 1
20894825, 0
20894826, 1
20894941, 0
20895095, 1
20895215, 0
20895369, 1
20895489, 0
20895642, 1
20895763, 0
20895916, 1
20896037, 0
20896189, 1
20896311, 0
20896464, 1
20896585, 0
20896738, 1
20896859, 0
20897011, 1
20897132, 0
20898184, 1
20898303, 0
20898457, 1
20898576, 0
20898728, 1
20898731, 0
20898732, 1
20898850, 0
20899001, 1
20899004, 0
20899006, 1
20899124, 0
20899278, 1
20899398, 0
20899552, 1
20899672, 0
20899825, 1
20899946, 0
20900099, 1
20900220, 0
20900373, 1
20900494, 0
20901096, 1
20901216, 0
20901370, 1
20901490, 0
20901644, 1
20901764, 0
20901917, 1
20902038, 0
20902191, 1
20902312, 0
20902465, 1
20902586, 0
20902738, 1
20902859, 0
20903012, 1
20903133, 0
20903286, 1
20903407, 0
20903997, 1
20907018, 0
20907555, 1
20907677, 0
20907830, 1
20907951, 0
20908103, 1
20908225, 0
20908377, 1
20908499, 0
20908652, 1
20908773, 0
20908925, 1
20909047, 0
20909199, 1
20909320, 0
20909473, 1
20909594, 0
20909747, 1
20909868, 0
20910769, 1
20910889, 0
20911043, 1
20911162, 0
20911316, 1
20911436, 0
20911590, 1
20911710, 0
20911864, 1
20911984, 0
20912137, 1
20912258, 0
20912411, 1
20912532, 0
20912684, 1
20912806, 0
20912958, 1
20913080, 0
20913569, 1
20914088, 0
20914627, 1
20914747, 0
20914898, 1
20914899, 0
20914902, 1
20915021, 0
20915174, 1
20915295, 0
20915448, 1
20915569, 0
20915722, 1
20915843, 0
20915995, 1
20916117, 0
20916269, 1
20916391, 0
20916542, 1
20916665, 0
20916817, 1
20916938, 0
20917615, 1
20917735, 0
20917889, 1
20918009, 0
20918163, 1
20918283, 0
20918436, 1
20918557, 0
20918709, 1
20918831, 0
20918983, 1
20919105, 0
20919257, 1
20919379, 0
20919531, 1
20919652, 0
20919805, 1
20919926, 0
20920528, 1
20920649, 0
20920802, 1
20920922, 0
20921076, 1
20921196, 0
20921350, 1
20921470, 0
20921624, 1
20921744, 0
20921897, 1
20922018, 0
20922171, 1
20922292, 0
20922445, 1
20922566, 0
20922718, 1
20922840, 0
20923430, 1
26939129, 0
26939665, 1
26939788, 0
26939940, 1
26940062, 0
26940214, 1
26940336, 0
26940488, 1
26940610, 0
26940763, 1
26940884, 0
26941036, 1
26941158, 0
26941311, 1
26941432, 0
26941585, 1
26941706, 0
26941859, 1
26941980, 0
26943829, 1
26943947, 0
26944102, 1
26944221, 0
26944376, 1
26944495, 0
26944650, 1
26944769, 0
26944923, 1
26945043, 0
26945197, 1
26945317, 0
26945471, 1
26945591, 0
26945744, 1
26945865, 0
26946018, 1
26946139, 0
26948398, 1
26948915, 0
26949455, 1
26949575, 0
26949729, 1
26949849, 0
26950002, 1
26950123, 0
26950276, 1
26950397, 0
26950550, 1
26950671, 0
26950823, 1
26950945, 0
26951098, 1
26951218, 0
26951372, 1
26951492, 0
26951646, 1
26951766, 0
26952818, 1
26952937, 0
26953091, 1
26953211, 0
26953365, 1
26953485, 0
26953638, 1
26953759, 0
26953911, 1
26954032, 0
26954186, 1
26954307, 0
26954460, 1
26954580, 0
26954733, 1
26954854, 0
26955007, 1
26955128, 0
26955731, 1
26955850, 0
26956005, 1
26956124, 0
26956278, 1
26956398, 0
26956551, 1
26956673, 0
26956826, 1
26956946, 0
26957100, 1
26957220, 0
26957373, 1
26957494, 0
26957647, 1
26957768, 0
26957920, 1
26958042, 0
26958632, 1
26961653, 0
26962190, 1
26962312, 0
26962464, 1
26962586, 0
26962738, 1
26962860, 0
26963012, 1
26963134, 0
26963287, 1
26963408, 0
26963560, 1
26963682, 0
26963834, 1
26963956, 0
26964108, 1
26964230, 0
26964382, 1
26964504, 0
26965406, 1
26965525, 0
26965679, 1
26965799, 0
26965953, 1
26966073, 0
26966226, 1
26966346, 0
26966500, 1
26966620, 0
26966774, 1
26966894, 0
26967047, 1
26967168, 0
26967321, 1
26967442, 0
26967596, 1
26967716, 0
26968206, 1
26968725, 0
26969265, 1
26969385, 0
26969538, 1
26969658, 0
26969811, 1
26969932, 0
26970086, 1
26970206, 0
26970359, 1
26970480, 0
26970633, 1
26970754, 0
26970907, 1
26971028, 0
26971181, 1
26971302, 0
26971455, 1
26971576, 0
26972252, 1
26972372, 0
26972526, 1
26972646, 0
26972799, 1
26972920, 0
